formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
Er3AgO6,Ag,Er,none,-2.9911,0.01,0.0,13.150999283492348,1.158,3.518716735,5.505812570268546,6.972225968548723,89.85751365835151,76.86759345660248,88.72278012466205,0.0,Ag1 Er3 O6,8.0,68.0,60.0,29.9,26.28,8.0,35.0,87.0,52.0,69.2,21.36,87.0,15.9994,167.259,151.25959999999998,70.56415999999999,65.477712,15.9994,54.8,1770.0,1715.2,687.373,759.0876000000001,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.5,1.8,2.0,66.0,189.0,123.0,110.8,53.75999999999999,66.0,1.24,3.44,2.2,2.629,0.9732,3.44,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,12.0,12.0,3.6,5.040000000000001,0.0,6.0,14.0,8.0,8.9,3.4799999999999995,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6,0.8399999999999999,0.0,1.0,2.0,1.0,1.9,0.18,2.0,9.105,30.585,21.48,16.2715,8.599799999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,87.9,91.08,12.0,Ag3+1 Er3+3 O2-6,-2,3,5,2.449489742783178
Pr3AgO5,Ag,Pr,none,-2.9078,0.116,0.0,16.32541516057164,2.6750000000000003,23.026877832,3.573761092,7.141774971,90.0,90.0,90.0,0.0,Ag1 O5 Pr3,8.0,59.0,51.0,29.33333333333333,23.703703703703702,8.0,17.0,87.0,70.0,61.22222222222222,29.48148148148148,87.0,15.9994,140.90765,124.90825,67.84312777777778,57.60414197530864,15.9994,54.8,1234.93,1180.13,568.9922222222223,571.3246913580247,54.8,3.0,16.0,13.0,11.11111111111111,5.432098765432098,16.0,2.0,6.0,4.0,3.6666666666666665,1.851851851851852,2.0,66.0,203.0,137.0,120.44444444444444,60.49382716049383,66.0,1.13,3.44,2.31,2.502222222222222,1.0419753086419754,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,11.0,6.0,6.222222222222222,1.061728395061729,6.0,0.0,1.0,1.0,0.1111111111111111,0.1975308641975308,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,1.0,11.0,10.0,4.888888888888889,4.074074074074074,2.0,9.105,35.675,26.57,18.764444444444443,11.273703703703704,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,96.33333333333331,93.7037037037037,12.0,Ag+1 O2-5 Pr3+3,-2,3,5,2.309401076758503
NdAlO3,Al,Nd,none,-3.4836,0.029,0.0,10.482185412792424,3.1370000000000005,3.737756,3.738879,3.75033,90.0,90.0,90.0,0.0,Al1 Nd1 O3,8.0,60.0,52.0,19.4,16.24,8.0,19.0,87.0,68.0,70.6,20.640000000000004,87.0,15.9994,144.242,128.24259999999998,43.84434772,40.159060912,15.9994,54.8,1294.0,1239.2,478.3740000000001,508.2888000000001,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,201.0,135.0,104.0,45.6,66.0,1.14,3.44,2.3,2.614,0.9912,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,3.0,6.0,3.0,5.4,0.9599999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,4.2,2.64,2.0,9.105,34.81,25.705,15.721,7.9392,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Al3+1 Nd3+1 O2-3,-2,3,5,2.449489742783178
Ag3ClO,Ag,Cl,none,-0.2897,0.108,0.0,18.280967411232748,0.0,6.148579,8.972359,6.62747,90.0,90.0,90.0,0.0,Ag3 Cl1 O1,8.0,47.0,39.0,33.2,16.56,47.0,65.0,94.0,29.0,75.2,12.24,65.0,15.9994,107.8682,91.8688,75.0114,39.428160000000005,107.8682,54.8,1234.93,1180.13,786.238,538.4304,1234.93,11.0,17.0,6.0,13.2,2.64,11.0,2.0,5.0,3.0,4.0,1.2,5.0,66.0,145.0,79.0,120.6,29.28,145.0,1.93,3.44,1.51,2.478,0.6576,1.93,1.0,2.0,1.0,1.4,0.48,1.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.2,2.16,11.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2,0.3199999999999999,1.0,9.105,24.4975,15.392499999999998,16.5185,3.1916,16.33,0.0,2.493,2.493,0.4986,0.79776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,150.2,89.76,225.0,Ag+3 Cl-1 O2-1,-2,1,3,1.2649110640673518
Al2Cd2O5,Al,Cd,none,-2.1554,0.229,0.0,10.93453729788219,0.0,7.380856,3.651473,3.651473,90.0,90.0,90.0,0.0,Al2 Cd2 O5,8.0,48.0,40.0,18.0,13.333333333333334,8.0,70.0,87.0,17.0,80.11111111111111,7.65432098765432,87.0,15.9994,112.411,96.4116,39.86467524444444,32.24281100246914,15.9994,54.8,933.47,878.6700000000001,369.9311111111112,350.1456790123457,54.8,12.0,16.0,4.0,14.444444444444445,1.728395061728395,16.0,2.0,5.0,3.0,2.888888888888889,0.9876543209876544,2.0,66.0,144.0,78.0,95.55555555555556,32.839506172839506,66.0,1.61,3.44,1.83,2.644444444444444,0.8839506172839506,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4444444444444446,1.728395061728395,4.0,0.0,10.0,10.0,2.2222222222222223,3.45679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,6.666666666666667,2.3703703703703707,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2222222222222223,1.2345679012345678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2222222222222223,1.2345679012345678,2.0,9.105,19.495,10.39,13.05277777777778,4.38641975308642,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.77777777777776,97.53086419753087,12.0,Al3+2 Cd2+2 O2-5,-2,3,5,2.260776661041756
AcHoO3,Ac,Ho,none,-3.663,0.068,0.0,16.58327947190108,3.662,6.037004150040398,6.037004150040398,6.305065495288689,61.396702298654944,61.396702298654944,59.99999835570877,0.0,Ac1 Ho1 O3,8.0,89.0,81.0,36.0,33.6,8.0,14.0,87.0,73.0,61.6,30.48,87.0,15.9994,227.0,211.0006,87.985704,86.3835648,15.9994,54.8,1747.0,1692.2,646.88,710.496,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.0,66.0,66.0,1.1,3.44,2.34,2.53,1.092,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,3.0,13.0,10.0,6.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,44.5125,35.4075,20.51216666666,13.688599999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 Ho3+1 O2-3,-2,3,5,2.449489742783178
Al2W2O5,Al,W,none,-1.3196,1.234,0.0,11.415852072308674,0.0,6.893948,3.860481,3.860481,90.0,90.0,90.0,0.0,Al2 O5 W2,8.0,74.0,66.0,23.77777777777778,22.320987654320987,8.0,51.0,87.0,36.0,75.88888888888889,12.34567901234568,87.0,15.9994,183.84,167.8406,55.73778635555556,56.93431717530864,15.9994,54.8,3695.0,3640.2,1058.993333333333,1171.558518518519,54.8,6.0,16.0,10.0,13.11111111111111,3.2098765432098766,16.0,2.0,6.0,4.0,3.111111111111111,1.2839506172839503,2.0,66.0,162.0,96.0,99.55555555555556,37.28395061728395,66.0,1.61,3.44,1.83,2.793333333333333,0.7185185185185186,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4444444444444446,1.728395061728395,4.0,0.0,4.0,4.0,0.8888888888888888,1.382716049382716,0.0,0.0,14.0,14.0,3.111111111111111,4.839506172839506,0.0,3.0,20.0,17.0,8.444444444444445,5.135802469135803,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2222222222222223,1.2345679012345678,2.0,0.0,6.0,6.0,1.3333333333333333,2.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.555555555555556,1.728395061728395,2.0,9.105,16.48,7.375,12.287222222222224,3.5358024691358025,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.55555555555556,106.17283950617283,12.0,Al3+2 O2-5 W2+2,-2,3,5,2.260776661041756
Ac2GeO6,Ac,Ge,none,-2.5157,0.202,0.0,13.116157140735584,0.0,5.506234537118412,5.506234537118412,5.506234537118412,60.00000000000001,60.00000000000001,60.00000000000001,0.0,Ac2 Ge1 O6,8.0,89.0,81.0,28.666666666666668,27.55555555555556,8.0,14.0,87.0,73.0,69.88888888888889,24.839506172839503,87.0,15.9994,227.0,211.0006,69.18182222222222,70.9098962962963,15.9994,54.8,1323.0,1268.2,465.1333333333333,547.1111111111111,54.8,3.0,16.0,13.0,12.88888888888889,4.395061728395062,16.0,2.0,7.0,5.0,3.333333333333333,1.7777777777777777,2.0,66.0,215.0,149.0,105.11111111111111,52.14814814814815,66.0,1.1,3.44,2.34,2.761111111111111,0.9051851851851852,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.888888888888889,1.4814814814814814,4.0,0.0,10.0,10.0,1.3333333333333333,1.9259259259259256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,6.222222222222222,1.728395061728395,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7777777777777777,0.7901234567901235,2.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.7777777777777777,2.3703703703703707,2.0,9.105,44.5125,35.4075,18.517777777777777,12.55037037037037,9.105,0.0,0.383,0.383,0.0425555555555555,0.0756543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.0,94.66666666666669,12.0,Ac0+2 Ge0+1 O0+6,0,0,0,0.0
GdAgO3,Ag,Gd,none,-1.4837,0.584,0.0,13.023237354247062,0.0,4.02312,4.02312,4.02312,90.0,90.0,90.0,0.0,Ag1 Gd1 O3,8.0,64.0,56.0,27.0,22.8,8.0,27.0,87.0,60.0,70.6,19.68,87.0,15.9994,157.25,141.2506,62.62328,55.94865600000001,15.9994,54.8,1586.0,1531.2,597.066,650.7192000000001,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,196.0,130.0,107.8,50.16,66.0,1.2,3.44,2.24,2.69,0.9,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,7.0,7.0,1.4,2.24,0.0,6.0,11.0,5.0,7.8,2.16,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,7.0,7.0,1.4,2.24,0.0,1.0,16.0,15.0,4.6,4.56,2.0,9.105,32.05,22.945,15.139,7.240799999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ag3+1 Gd3+1 O2-3,-2,3,5,2.449489742783178
AgAs2O,Ag,As,none,-0.1278,0.475,0.0,16.457386177971042,0.0,3.762488,3.762488,9.300378,90.0,90.0,90.0,0.0,Ag1 As2 O1,8.0,47.0,39.0,30.25,11.125,33.0,65.0,87.0,22.0,80.0,7.5,84.0,15.9994,107.8682,91.8688,68.4277,26.21415,74.9216,54.8,1234.93,1180.13,867.4325000000001,406.31625,1090.0,11.0,16.0,5.0,14.25,1.625,15.0,2.0,5.0,3.0,3.75,0.875,4.0,66.0,145.0,79.0,112.25,23.125,119.0,1.93,3.44,1.51,2.4325,0.5037499999999999,2.18,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.5,1.25,3.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,11.75,3.25,15.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.25,0.75,3.0,9.105,22.175,13.07,17.44625,4.728750000000001,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,142.25,65.125,166.0,Ag+1 As3+1 As2-1 O2-1,-2,3,5,2.1213203435596424
InAgO2,Ag,In,none,-1.0905,0.181,0.0,13.397176471601137,0.0,5.997171850821768,5.997171850821768,5.997171850821768,134.73796625824156,134.73796625824156,65.9376145005675,0.0,Ag1 In1 O2,8.0,49.0,41.0,28.0,20.0,8.0,65.0,87.0,22.0,78.5,8.5,87.0,15.9994,114.818,98.8186,63.67124999999999,47.67185,15.9994,54.8,1234.93,1180.13,443.57,395.68,54.8,11.0,16.0,5.0,14.0,2.0,16.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,145.0,79.0,104.75,38.75,66.0,1.78,3.44,1.66,2.6475,0.7925,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,9.0,3.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,9.105,24.26,15.155,14.7,5.595,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.0,85.0,12.0,Ag+1 In3+1 O2-2,-2,3,5,2.1213203435596424
Ca2AlO4,Al,Ca,none,-2.8004,0.259,0.0,12.917390289881626,0.0,6.3474606992447775,6.3474606992447775,6.3474606992447775,119.99729518772968,90.00468493612485,119.99729518772968,0.0,Al1 Ca2 O4,8.0,20.0,12.0,12.142857142857142,4.7346938775510194,8.0,7.0,87.0,80.0,62.142857142857146,31.51020408163265,87.0,15.9994,40.078,24.0786,24.447876942857143,9.655402220408163,15.9994,54.8,1115.0,1060.2,483.23857142857145,489.644081632653,54.8,2.0,16.0,14.0,11.571428571428571,5.469387755102041,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,176.0,110.0,105.28571428571428,44.89795918367347,66.0,1.0,3.44,2.44,2.481428571428572,1.095510204081633,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4285714285714284,1.7959183673469388,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.428571428571429,1.7959183673469388,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8571428571428568,1.0612244897959184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8571428571428568,1.0612244897959184,2.0,9.105,37.77,28.665000000000003,18.34857142857143,11.097959183673469,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571428,104.3265306122449,12.0,Al0+1 Ca0+2 O0+4,0,0,0,0.0
Ag3WO6,Ag,W,none,-1.0007,0.167,0.0,12.81482060178151,0.0,6.376918,6.376918871468336,6.376919159917037,94.90347659455728,94.90347355169528,94.9034827919116,0.0,Ag3 O6 W1,8.0,74.0,66.0,26.3,21.96,8.0,51.0,87.0,36.0,76.8,12.24,87.0,15.9994,183.84,167.8406,60.344100000000005,53.21364000000001,15.9994,54.8,3695.0,3640.2,772.859,861.6708000000001,54.8,6.0,16.0,10.0,13.5,3.0,16.0,2.0,6.0,4.0,3.3,1.5599999999999998,2.0,66.0,162.0,96.0,99.3,39.96,66.0,1.93,3.44,1.51,2.879,0.6732,3.44,1.0,2.0,1.0,1.7,0.42,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,14.0,14.0,1.4,2.52,0.0,6.0,20.0,14.0,8.9,3.4800000000000004,6.0,0.0,1.0,1.0,0.3,0.4199999999999999,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.1,0.78,2.0,9.105,16.33,7.224999999999998,11.967,3.4343999999999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,97.6,102.72,12.0,Ag+1 Ag2+1 Ag3+1 O2-6 W6+1,-2,6,8,2.7202941017470885
VAgO3,Ag,V,none,-1.5211,0.207,0.0,10.550109333863617,0.0,5.320265146549088,5.320265146549088,5.32026458873015,59.59386400649186,59.59386400649186,59.593838472880726,0.0,Ag1 O3 V1,8.0,47.0,39.0,18.8,12.960000000000004,8.0,46.0,87.0,41.0,74.4,15.12,87.0,15.9994,107.8682,91.8688,41.36158,30.434615999999995,15.9994,54.8,2183.0,2128.2,716.466,793.9992,54.8,5.0,16.0,11.0,12.8,3.84,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,153.0,87.0,99.2,39.84,66.0,1.63,3.44,1.81,2.776,0.7968,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.8,1.6799999999999995,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999995,2.0,9.105,16.33,7.224999999999998,11.331,2.6712,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Ag+1 O2-3 V5+1,-2,5,7,2.756809750418044
ErAlO3,Al,Er,none,-3.5332,0.086,0.0,9.898410110176926,3.9410000000000007,5.198629720878791,5.198629720878791,5.198629720878791,120.23933440380026,120.23933440380026,89.58595812448459,0.0,Al1 Er1 O3,8.0,68.0,60.0,21.0,18.8,8.0,35.0,87.0,52.0,73.8,15.84,87.0,15.9994,167.259,151.25959999999998,48.44774772,47.52450091199999,15.9994,54.8,1770.0,1715.2,573.5740000000001,622.5288,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,189.0,123.0,101.6,42.72,66.0,1.24,3.44,2.2,2.634,0.9672,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.4,3.84,0.0,3.0,14.0,11.0,7.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,9.105,30.585,21.48,14.876,6.925199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Al3+1 Er3+1 O2-3,-2,3,5,2.449489742783178
Al2Ru2O5,Al,Ru,none,-0.9037,1.333,0.0,11.388481789728369,0.0,6.744736,3.898268,3.898268,90.0,90.0,90.0,0.0,Al2 O5 Ru2,8.0,44.0,36.0,17.11111111111111,11.950617283950615,8.0,56.0,87.0,31.0,77.0,11.11111111111111,87.0,15.9994,101.07,85.0706,37.34445302222222,28.322465323456782,15.9994,54.8,2607.0,2552.2,817.2155555555556,847.1283950617285,54.8,8.0,16.0,8.0,13.555555555555555,2.716049382716049,16.0,2.0,5.0,3.0,2.888888888888889,0.9876543209876544,2.0,66.0,146.0,80.0,96.0,33.333333333333336,66.0,1.61,3.44,1.83,2.7577777777777777,0.7580246913580246,3.44,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,4.0,4.0,2.4444444444444446,1.728395061728395,4.0,0.0,7.0,7.0,1.5555555555555556,2.419753086419753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.777777777777778,1.2345679012345678,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,5.0,5.0,2.2222222222222223,1.2345679012345678,2.0,0.0,3.0,3.0,0.6666666666666666,1.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.111111111111111,1.2345679012345678,2.0,9.105,16.48,7.375,11.72277777777778,2.908641975308642,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.77777777777776,97.53086419753086,12.0,Al3+2 O2-5 Ru2+2,-2,3,5,2.260776661041756
